 PATH                                                                                                                                                                     | SIZE      | CREATED    | MODIFIED   | PLEN | FLEN 
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/vodplatform.py                                                                                | 1617      | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/commonprotocols.py                                                                            | 1937      | 1750171334 | 1750171334 | 93   | 18   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/bibeltv.py                                                                                    | 6795      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/caltrans.py                                                                                   | 1563      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/udemy.py                                                                                      | 19341     | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/performgroup.py                                                                               | 3179      | 1750171334 | 1750171334 | 90   | 15   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/museai.py                                                                                     | 4093      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/sportbox.py                                                                                   | 3233      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/projectveritas.py                                                                             | 2473      | 1750171334 | 1750171334 | 92   | 17   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/airtv.py                                                                                      | 4088      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/pornflip.py                                                                                   | 3474      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/vidio.py                                                                                      | 13732     | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/ntvcojp.py                                                                                    | 3474      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/camtasia.py                                                                                   | 2478      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/videomore.py                                                                                  | 11232     | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/box.py                                                                                        | 4800      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/qdance.py                                                                                     | 7422      | 1750171334 | 1750171334 | 84   | 9    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/hungama.py                                                                                    | 7692      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/walla.py                                                                                      | 2719      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/dailymotion.py                                                                                | 24176     | 1750171334 | 1750171334 | 89   | 14   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/audioboom.py                                                                                  | 2868      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/dvtv.py                                                                                       | 7442      | 1750171334 | 1750171334 | 82   | 7    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/voicy.py                                                                                      | 5325      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/cmt.py                                                                                        | 2242      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/contv.py                                                                                      | 4103      | 1750171334 | 1750171334 | 83   | 8    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/beatbump.py                                                                                   | 4614      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/adobepass.py                                                                                  | 58447     | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/groupon.py                                                                                    | 2489      | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/c56.py                                                                                        | 1956      | 1750171334 | 1750171334 | 81   | 6    
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/hotstar.py                                                                                    | 18125     | 1750171334 | 1750171334 | 85   | 10   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/storyfire.py                                                                                  | 4707      | 1750171334 | 1750171334 | 87   | 12   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/substack.py                                                                                   | 5802      | 1750171334 | 1750171334 | 86   | 11   
 /home/simon/projects/ytmusic/lib/python3.13/site-packages/yt_dlp/extractor/iprima.py                                                                                     | 10579     | 1750171334 | 1750171334 | 84   | 9    
